"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2016-12-13T01:48:31Z"
"Version","20161213014831"
"OfferCode","AmazonEC2"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Physical Processor","Clock Speed","Memory","Storage","Network Performance","Processor Architecture","Storage Media","Volume Type","Max Volume Size","Max IOPS/volume","Max IOPS Burst Performance","Max throughput/volume","Provisioned","Tenancy","EBS Optimized","Operating System","License Model","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","Comments","Dedicated EBS Throughput","Enhanced Networking Supported","GPU","Instance Capacity - 10xlarge","Instance Capacity - 2xlarge","Instance Capacity - 4xlarge","Instance Capacity - 8xlarge","Instance Capacity - large","Instance Capacity - medium","Instance Capacity - xlarge","Intel AVX Available","Intel AVX2 Available","Intel Turbo Available","Physical Cores","Pre Installed S/W","Processor Features","Sockets"
"9R3MDB2YRCVT9E3U","38NPMPTW36","9R3MDB2YRCVT9E3U.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","5009","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","EU (London)","AWS Region","c4.xlarge","Yes","Compute optimized","4","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","7.5 GiB","EBS only","High","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"EUW2-DedicatedUsage:c4.xlarge","RunInstances:0202",,"750 Mbps","Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel AVX2; Intel Turbo",
"JFAEKR8RYKFU3Y79","HU7G6KETJZ","JFAEKR8RYKFU3Y79.HU7G6KETJZ.6YS6EN2CT7","Reserved","SUSE Linux (Amazon VPC), c3.8xlarge instance-hours used this month","2015-04-30","0","Inf","Hrs","0.5390000000","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","South America (Sao Paulo)","AWS Region","c3.8xlarge","Yes","Compute optimized","32","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","60 GiB","2 x 320 SSD","10 Gigabit","64-bit",,,,,,,,"Shared",,"SUSE","No License required",,,,,,,,"SAE1-BoxUsage:c3.8xlarge","RunInstances:000g",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"4XKHFJVHSPER36XU","Z2E3P23VKM","4XKHFJVHSPER36XU.Z2E3P23VKM.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), r4.xlarge instance-hours used this month","2016-10-31","0","Inf","Hrs","0.1850000000","USD","3yr","No Upfront","convertible","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","r4.xlarge","Yes","Memory optimized","4","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","30.5 GiB","EBS only","Up to 10 Gigabit","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"DedicatedUsage:r4.xlarge","RunInstances",,"800 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX, Intel AVX2, Intel Turbo",
"YUG4CBP22FZVNKQT","JRTCKXETXF","YUG4CBP22FZVNKQT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000 per Windows BYOL r4.large Dedicated Host Instance hour","2016-12-01","0","Inf","Hrs","0.0000000000","USD",,,,"Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","r4.large","Yes","Memory optimized","2","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","15.25 GiB","EBS only","Up to 10 Gigabit","64-bit",,,,,,,,"Host",,"Windows","Bring your own license",,,,,,,,"UGW1-HostBoxUsage:r4.large","RunInstances:0800",,"400 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX, Intel AVX2, Intel Turbo",
"TEJEU7XKJ69MSPQD","Z2E3P23VKM","TEJEU7XKJ69MSPQD.Z2E3P23VKM.6YS6EN2CT7","Reserved","Windows with SQL Server Web (Amazon VPC), r4.16xlarge instance-hours used this month","2016-10-31","0","Inf","Hrs","7.0670000000","USD","3yr","No Upfront","convertible","Compute Instance","AmazonEC2","EU (Ireland)","AWS Region","r4.16xlarge","Yes","Memory optimized","64","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","488 GiB","EBS only","20 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"EU-BoxUsage:r4.16xlarge","RunInstances:0202",,"12000 Mbps","Yes",,,,,,,,,,,,,"SQL Web","Intel AVX, Intel AVX2, Intel Turbo",
"SYZUYQE6VMZ58VK9","HU7G6KETJZ","SYZUYQE6VMZ58VK9.HU7G6KETJZ.6YS6EN2CT7","Reserved","Windows with SQL Server Web (Amazon VPC), c3.8xlarge instance-hours used this month","2015-04-30","0","Inf","Hrs","1.1880000000","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","South America (Sao Paulo)","AWS Region","c3.8xlarge","Yes","Compute optimized","32","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","60 GiB","2 x 320 SSD","10 Gigabit","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"SAE1-DedicatedUsage:c3.8xlarge","RunInstances:0202",,,"Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel Turbo",
"HS3JAJDNS69AGR56","NQ3QZPMQV9","HS3JAJDNS69AGR56.NQ3QZPMQV9.6YS6EN2CT7","Reserved","USD 0.0 per SUSE Linux (Amazon VPC), t2.xlarge instance-hour (or partial hour)","2016-10-31","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Seoul)","AWS Region","t2.xlarge",,"General purpose","4","Intel Xeon Family","Up to 3.0 GHz","16 GiB","EBS only","Moderate","64-bit",,,,,,,,"Shared",,"SUSE","No License required",,,,,,,,"APN2-BoxUsage:t2.xlarge","RunInstances:000g",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"TE5KNF584AEZUGW2","6QCMYABX3D","TE5KNF584AEZUGW2.6QCMYABX3D.6YS6EN2CT7","Reserved","USD 0.0 per Windows with SQL Server Standard (Amazon VPC), c4.4xlarge instance-hour (or partial hour)","2016-11-30","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","EU (Ireland)","AWS Region","c4.4xlarge","Yes","Compute optimized","16","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","30 GiB","EBS only","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"EU-BoxUsage:c4.4xlarge","RunInstances:0006",,"2000 Mbps","Yes",,,,,,,,,,,,,"SQL Std","Intel AVX; Intel AVX2; Intel Turbo",
"HSG5HHZXQ5HAEG4N","6QCMYABX3D","HSG5HHZXQ5HAEG4N.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","105265","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","US West (N. California)","AWS Region","r4.8xlarge","Yes","Memory optimized","32","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","244 GiB","EBS only","10 Gigabit","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"USW1-DedicatedUsage:r4.8xlarge","RunInstances:0006",,"6000 Mbps","Yes",,,,,,,,,,,,,"SQL Std","Intel AVX, Intel AVX2, Intel Turbo",
"BUTMS45PBEUH46YB","HU7G6KETJZ","BUTMS45PBEUH46YB.HU7G6KETJZ.6YS6EN2CT7","Reserved","Red Hat Enterprise Linux (Amazon VPC), r4.4xlarge instance-hours used this month","2016-10-31","0","Inf","Hrs","0.5130000000","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","r4.4xlarge","Yes","Memory optimized","16","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","122 GiB","EBS only","Up to 10 Gigabit","64-bit",,,,,,,,"Shared",,"RHEL","No License required",,,,,,,,"UGW1-BoxUsage:r4.4xlarge","RunInstances:0010",,"3000 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX, Intel AVX2, Intel Turbo",
"ZWBUJFC7CW5673C5","HU7G6KETJZ","ZWBUJFC7CW5673C5.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2015-05-31",,,"Quantity","17648","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","i2.8xlarge","Yes","Storage optimized","32","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","244 GiB","8 x 800 SSD","10 Gigabit","64-bit",,,,,,,,"Dedicated",,"SUSE","No License required",,,,,,,,"UGW1-DedicatedUsage:i2.8xlarge","RunInstances:000g",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"J63VYWSR2AMZHA9Z","HU7G6KETJZ","J63VYWSR2AMZHA9Z.HU7G6KETJZ.6YS6EN2CT7","Reserved","Red Hat Enterprise Linux (Amazon VPC), r3.8xlarge instance-hours used this month","2015-12-31","0","Inf","Hrs","0.8600000000","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","r3.8xlarge","Yes","Memory optimized","32","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","244 GiB","2 x 320 SSD","10 Gigabit","64-bit",,,,,,,,"Dedicated",,"RHEL","No License required",,,,,,,,"APN1-DedicatedUsage:r3.8xlarge","RunInstances:0010",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"AR8D3YXAXAJ99UXT","MZU6U2429S","AR8D3YXAXAJ99UXT.MZU6U2429S.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","25412","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","EU (Frankfurt)","AWS Region","i2.2xlarge","Yes","Storage optimized","8","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","61 GiB","2 x 800 SSD","High","64-bit",,,,,,,,"Shared",,"RHEL","No License required",,,,,,,,"EUC1-BoxUsage:i2.2xlarge","RunInstances:0010",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"VMVRZZF92GDJQ4KC","JRTCKXETXF","VMVRZZF92GDJQ4KC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.42 per On Demand Windows with SQL Web c4.2xlarge Instance Hour","2016-12-01","0","Inf","Hrs","1.4200000000","USD",,,,"Compute Instance","AmazonEC2","Asia Pacific (Sydney)","AWS Region","c4.2xlarge","Yes","Compute optimized","8","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","15 GiB","EBS only","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APS2-BoxUsage:c4.2xlarge","RunInstances:0202",,"1000 Mbps","Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel AVX2; Intel Turbo",
"UETQFCM2J9F6FYSY","MZU6U2429S","UETQFCM2J9F6FYSY.MZU6U2429S.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","26987","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","Canada (Central)","AWS Region","m4.xlarge","Yes","General purpose","4","Intel Xeon E5-2676 v3 (Haswell)","2.4  GHz","16 GiB","EBS only","High","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"CAN1-DedicatedUsage:m4.xlarge","RunInstances:0006",,"750 Mbps","Yes",,,,,,,,,,,,,"SQL Std","Intel AVX; Intel AVX2; Intel Turbo",
"GUAJQQ2PEEEBMBU2","NQ3QZPMQV9","GUAJQQ2PEEEBMBU2.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","71579","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","Canada (Central)","AWS Region","m4.10xlarge","Yes","General purpose","40","Intel Xeon E5-2676 v3 (Haswell)","2.4 GHz","160 GiB","EBS only","10 Gigabit","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"CAN1-DedicatedUsage:m4.10xlarge","RunInstances:0002",,"4000 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"U9CCTEVPJVT3YKTZ","HU7G6KETJZ","U9CCTEVPJVT3YKTZ.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","32779","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Singapore)","AWS Region","c3.4xlarge","Yes","Compute optimized","16","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","30 GiB","2 x 160 SSD","High","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"APS1-DedicatedUsage:c3.4xlarge","RunInstances:0102",,,"Yes",,,,,,,,,,,,,"SQL Server Enterprise","Intel AVX; Intel Turbo",
"8XH6RD6QWZQNFTKK","MZU6U2429S","8XH6RD6QWZQNFTKK.MZU6U2429S.6YS6EN2CT7","Reserved","USD 0.0 per Windows (Amazon VPC), i2.xlarge instance-hour (or partial hour)","2016-09-30","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","US West (N. California)","AWS Region","i2.xlarge","Yes","Storage optimized","4","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","30.5 GiB","1 x 800 SSD","Moderate","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"USW1-DedicatedUsage:i2.xlarge","RunInstances:0002",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"KFMTNZSGKN8XP2CN","NQ3QZPMQV9","KFMTNZSGKN8XP2CN.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",,,"Quantity","85179","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","EU (Ireland)","AWS Region","i2.8xlarge","Yes","Storage optimized","32","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","244 GiB","8 x 800 SSD","10 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"EU-BoxUsage:i2.8xlarge","RunInstances:0002",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"8KGH3T8ZZRGT8BQF","R5XV2EPZQZ","8KGH3T8ZZRGT8BQF.R5XV2EPZQZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","26947","USD","3yr","Partial Upfront","convertible","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","c3.4xlarge","Yes","Compute optimized","16","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","30 GiB","2 x 160 SSD","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"BoxUsage:c3.4xlarge","RunInstances:0006",,,"Yes",,,,,,,,,,,,,"SQL Std","Intel AVX; Intel Turbo",
"6UMTMKVFBXENW3BF","6QCMYABX3D","6UMTMKVFBXENW3BF.6QCMYABX3D.6YS6EN2CT7","Reserved","USD 0.0 per Linux/UNIX (Amazon VPC), m4.large instance-hour (or partial hour)","2016-11-30","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Sydney)","AWS Region","m4.large","Yes","General purpose","2","Intel Xeon E5-2676 v3 (Haswell)","2.4 GHz","8 GiB","EBS only","Moderate","64-bit",,,,,,,,"Shared",,"Linux","No License required",,,,,,,,"APS2-BoxUsage:m4.large","RunInstances",,"450 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"FXX4GZNC887EAEAQ","R5XV2EPZQZ","FXX4GZNC887EAEAQ.R5XV2EPZQZ.6YS6EN2CT7","Reserved","Windows (Amazon VPC), c4.4xlarge instance-hours used this month","2016-10-31","0","Inf","Hrs","0.6200000000","USD","3yr","Partial Upfront","convertible","Compute Instance","AmazonEC2","Canada (Central)","AWS Region","c4.4xlarge","Yes","Compute optimized","16","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","30 GiB","EBS only","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"CAN1-BoxUsage:c4.4xlarge","RunInstances:0002",,"2000 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"MDKVAJXMJGZFDJUE","38NPMPTW36","MDKVAJXMJGZFDJUE.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","593","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","c4.large","Yes","Compute optimized","2","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","3.75 GiB","EBS only","Moderate","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"DedicatedUsage:c4.large","RunInstances",,"500 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"NCQEUP5F7MP2C7VT","4NA7Y494T4","NCQEUP5F7MP2C7VT.4NA7Y494T4.6YS6EN2CT7","Reserved","Windows (Amazon VPC), hs1.8xlarge instance-hours used this month","2015-04-30","0","Inf","Hrs","2.9610000000","USD","1yr","No Upfront","standard","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","hs1.8xlarge","No","Storage optimized","17","Intel Xeon E5-2650","2 GHz","117 GiB","24 x 2000","10 Gigabit","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"DedicatedUsage:hs1.8xlarge","RunInstances:0002",,,,,,,,,,,,,,,,"NA",,
"B58FGBTT6YSXZFPP","4NA7Y494T4","B58FGBTT6YSXZFPP.4NA7Y494T4.6YS6EN2CT7","Reserved","Windows with SQL Server Enterprise (Amazon VPC), r3.2xlarge instance-hours used this month","2016-11-30","0","Inf","Hrs","3.9750000000","USD","1yr","No Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Singapore)","AWS Region","r3.2xlarge","Yes","Memory optimized","8","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","61 GiB","1 x 160 SSD","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APS1-BoxUsage:r3.2xlarge","RunInstances:0102",,,"Yes",,,,,,,,,,,,,"SQL Server Enterprise","Intel AVX; Intel Turbo",
"YQZKQQ43X7CBE4ZD","HU7G6KETJZ","YQZKQQ43X7CBE4ZD.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","350","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US East (Ohio)","AWS Region","r4.large","Yes","Memory optimized","2","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","15.25 GiB","EBS only","Up to 10 Gigabit","64-bit",,,,,,,,"Shared",,"Linux","No License required",,,,,,,,"USE2-BoxUsage:r4.large","RunInstances",,"400 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX, Intel AVX2, Intel Turbo",
"AJUJW25DAVRG4WEY","R5XV2EPZQZ","AJUJW25DAVRG4WEY.R5XV2EPZQZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), c3.xlarge instance-hours used this month","2016-08-31","0","Inf","Hrs","0.0520000000","USD","3yr","Partial Upfront","convertible","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","c3.xlarge","Yes","Compute optimized","4","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","7.5 GiB","2 x 40 SSD","Moderate","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"DedicatedUsage:c3.xlarge","RunInstances",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"NK3SX9R2ZRP35JR6","R5XV2EPZQZ","NK3SX9R2ZRP35JR6.R5XV2EPZQZ.6YS6EN2CT7","Reserved","Windows with SQL Server Standard (Amazon VPC), r4.xlarge instance-hours used this month","2016-10-31","0","Inf","Hrs","0.7360000000","USD","3yr","Partial Upfront","convertible","Compute Instance","AmazonEC2","US West (N. California)","AWS Region","r4.xlarge","Yes","Memory optimized","4","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","30.5 GiB","EBS only","Up to 10 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"USW1-BoxUsage:r4.xlarge","RunInstances:0006",,"800 Mbps","Yes",,,,,,,,,,,,,"SQL Std","Intel AVX, Intel AVX2, Intel Turbo",
"XZ4598WUZRSWXY69","38NPMPTW36","XZ4598WUZRSWXY69.38NPMPTW36.6YS6EN2CT7","Reserved","Windows with SQL Server Web (Amazon VPC), c1.medium instance-hours used this month","2015-04-30","0","Inf","Hrs","0.1180000000","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","South America (Sao Paulo)","AWS Region","c1.medium","No","Compute optimized","2","Intel Xeon Family",,"1.7 GiB","1 x 350","Moderate","32-bit or 64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"SAE1-DedicatedUsage:c1.medium","RunInstances:0202",,,,,,,,,,,,,,,,"SQL Web",,
"GXC32FZDBUZ5ZDZD","38NPMPTW36","GXC32FZDBUZ5ZDZD.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","200649","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US East (Ohio)","AWS Region","i2.8xlarge","Yes","Storage optimized","32","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","244 GiB","8 x 800 SSD","10 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"USE2-BoxUsage:i2.8xlarge","RunInstances:0102",,,"Yes",,,,,,,,,,,,,"SQL Server Enterprise","Intel AVX; Intel Turbo",
"NHA7KFVUCESUKBFB","JRTCKXETXF","NHA7KFVUCESUKBFB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.139 per Dedicated Usage Windows BYOL m4.large Instance Hour","2016-12-01","0","Inf","Hrs","0.1390000000","USD",,,,"Compute Instance","AmazonEC2","US West (N. California)","AWS Region","m4.large","Yes","General purpose","2","Intel Xeon E5-2676 v3 (Haswell)","2.4 GHz","8 GiB","EBS only","Moderate","64-bit",,,,,,,,"Dedicated",,"Windows","Bring your own license",,,,,,,,"USW1-DedicatedUsage:m4.large","RunInstances:0800",,"450 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"RYG8P4BJYB4NDDNX","JRTCKXETXF","RYG8P4BJYB4NDDNX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$25.229 per Dedicated Usage Windows x1.32xlarge Instance Hour","2016-12-01","0","Inf","Hrs","25.2290000000","USD",,,,"Compute Instance","AmazonEC2","Asia Pacific (Seoul)","AWS Region","x1.32xlarge",,"Memory optimized","128","High Frequency Intel Xeon E7-8880 v3 (Haswell)","2.3 GHz","1,952 Gib","2 x 1,920","High","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"APN2-DedicatedUsage:x1.32xlarge","RunInstances:0002",,,"Yes",,,,,,,,,"Yes","Yes","Yes",,"NA",,
"SW2AUTP2JAXAB9J8","6QCMYABX3D","SW2AUTP2JAXAB9J8.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",,,"Quantity","3041","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Singapore)","AWS Region","m1.xlarge","No","General purpose","4","Intel Xeon Family",,"15 GiB","4 x 420","High","64-bit",,,,,,,,"Dedicated",,"RHEL","No License required",,,,,,,,"APS1-DedicatedUsage:m1.xlarge","RunInstances:0010",,,,,,,,,,,,,,,,"NA",,
"FZXWWWKE7AQGFDHX","38NPMPTW36","FZXWWWKE7AQGFDHX.38NPMPTW36.6YS6EN2CT7","Reserved","Windows (Amazon VPC), m1.xlarge instance-hours used this month","2015-04-30","0","Inf","Hrs","0.2530000000","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","m1.xlarge","No","General purpose","4","Intel Xeon Family",,"15 GiB","4 x 420","High","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"DedicatedUsage:m1.xlarge","RunInstances:0002",,,,,,,,,,,,,,,,"NA",,
"SB886SDDY66HBVX4","38NPMPTW36","SB886SDDY66HBVX4.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2015-05-31",,,"Quantity","29465","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","i2.8xlarge","Yes","Storage optimized","32","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","244 GiB","8 x 800 SSD","10 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"UGW1-BoxUsage:i2.8xlarge","RunInstances:0202",,,"Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel Turbo",
"ZQKWMNCJ3UJY5RKB","NQ3QZPMQV9","ZQKWMNCJ3UJY5RKB.NQ3QZPMQV9.6YS6EN2CT7","Reserved","USD 0.0 per Windows (Amazon VPC), c3.large instance-hour (or partial hour)","2016-01-31","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Sydney)","AWS Region","c3.large","Yes","Compute optimized","2","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","3.75 GiB","2 x 16 SSD","Moderate","32-bit or 64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APS2-BoxUsage:c3.large","RunInstances:0002",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"Q7J8RTVDQ7R7AEP9","MZU6U2429S","Q7J8RTVDQ7R7AEP9.MZU6U2429S.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","4055","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","c3.large","Yes","Compute optimized","2","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","3.75 GiB","2 x 16 SSD","Moderate","32-bit or 64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"BoxUsage:c3.large","RunInstances:0202",,,"Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel Turbo",
"GBDFBE6ESFCBAH4V","NQ3QZPMQV9","GBDFBE6ESFCBAH4V.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","3387","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Seoul)","AWS Region","m4.xlarge","Yes","General purpose","4","Intel Xeon E5-2676 v3 (Haswell)","2.4  GHz","16 GiB","EBS only","High","64-bit",,,,,,,,"Shared",,"SUSE","No License required",,,,,,,,"APN2-BoxUsage:m4.xlarge","RunInstances:000g",,"750 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
